sku,product_name,price,local_image_filename
13693,YATO DOUBLE OPEN END SPANNER SET YT-48180,MVR 410.00,scraped_images_veligaa\13693.jpg
13692,YATO DOUBLE OPEN END SPANNER SET YT-48183,MVR 1060.00,scraped_images_veligaa\13692.jpg
12444,YATO DOUBLE RATCHET WRENCH,MVR 130.00,scraped_images_veligaa\12444.jpg
13683,YATO DOUBLE RATCHET WRENCH SET,MVR 1190.00,scraped_images_veligaa\13683.jpg
14882,YATO DOUBLE RING SPANNER,MVR 35.00,scraped_images_veligaa\14882.jpg
13005,YATO ELECTRICIAN SCISSOR,MVR 85.00,scraped_images_veligaa\13005.jpg
12384,YATO ELECTRICIAN'S KNIFE,MVR 75.00,scraped_images_veligaa\12384.jpg
16997,YATO END CUTTING PLIER MINI,MVR 65.00,scraped_images_veligaa\16997.jpg
14884,YATO EXTENSION BAR YT-1247,MVR 60.00,scraped_images_veligaa\14884.jpg
14885,YATO EXTENSION BAR YT-3844,MVR 50.00,scraped_images_veligaa\14885.jpg
17550,YATO FLARING HAND TOOLS SET,MVR 530.00,scraped_images_veligaa\17550.jpg
04851,YATO FLARING HAND TOOLS SET YT-2180,MVR 530.00,scraped_images_veligaa\04851.jpg
12553,YATO FLARING HAND TOOLS SET,MVR 4275.00,scraped_images_veligaa\12553.jpg
14890,YATO FLEXIBLE FLARE NUT SPANNER,MVR 175.00,scraped_images_veligaa\14890.jpg
17547,YATO FLEXIBLE HANDLE FOR 1/2'',MVR 200.00,scraped_images_veligaa\17547.jpg
12455,YATO FLEXIBLE RATCHET COMBINATION SPANNER,MVR 435.00,scraped_images_veligaa\12455.jpg
12521,YATO FLEXIBLE SCREWDRIVER WITH BITS,MVR 210.00,scraped_images_veligaa\12521.jpg
13007,YATO FLEXIBLE SCREWDRIVER WITH BITS SET YT-2780,MVR 260.00,scraped_images_veligaa\13007.jpg
15680,YATO FOLDING CROSS WRENCH,MVR 435.00,scraped_images_veligaa\15680.jpg
12280,YATO FOLDING TORX TAMPERPROOF KEY,MVR 165.00,scraped_images_veligaa\12280.jpg
14895,YATO GO-THROUGH PRY BAR,MVR 80.00,scraped_images_veligaa\14895.jpg
14934,YATO GO-THROUGH PRY BAR SET,MVR 375.00,scraped_images_veligaa\14934.jpg
12327,YATO GO-THROUGH SLOTTED SCREWDRIVER,MVR 90.00,scraped_images_veligaa\12327.jpg
14896,YATO GO-THROUGH SCREWDRIVER SET,MVR 140.00,scraped_images_veligaa\14896.jpg
01860,YATO HACK SAW FRAME YT-3161,MVR 190.00,scraped_images_veligaa\01860.jpg
15685,YATO HACK SAW FRAME YT-3163,MVR 260.00,scraped_images_veligaa\15685.jpg
12395,YATO HAND RIVETER YT-36007,MVR 330.00,scraped_images_veligaa\12395.jpg
13013,YATO HAND RIVETER YT-3609,MVR 460.00,scraped_images_veligaa\13013.jpg
13014,YATO HAND RIVETER YT-3610,MVR 645.00,scraped_images_veligaa\13014.jpg
12749,YATO HAND RIVETER,MVR 505.00,scraped_images_veligaa\12749.jpg
01239,YATO HAND SAW,MVR 130.00,scraped_images_veligaa\01239.jpg
12353,YATO HEX KEY,MVR 10.00,scraped_images_veligaa\12353.jpg
12601,YATO HEX KEY SET 12PCS,MVR 285.00,scraped_images_veligaa\12601.jpg
17000,YATO HEX KEY SET 15PCS,MVR 740.00,scraped_images_veligaa\17000.jpg
14955,YATO HEX KEY SET 24PCS,MVR 285.00,scraped_images_veligaa\14955.jpg
13020,YATO HEX KEY SET YT-58821,MVR 175.00,scraped_images_veligaa\13020.jpg
13021,YATO HEX KEY SET YT-5878,MVR 235.00,scraped_images_veligaa\13021.jpg
13008,YATO FOLDING HEX KEY SET,MVR 130.00,scraped_images_veligaa\13008.jpg
13022,YATO LONG HEX KEY SET,MVR 220.00,scraped_images_veligaa\13022.jpg
13026,YATO HEX KEY SET YT-58201,MVR 530.00,scraped_images_veligaa\13026.jpg
13023,YATO HEX KEY SET YT-58825,MVR 195.00,scraped_images_veligaa\13023.jpg
14899,YATO HEX SOCKET SHANK SCREWDRIVER,MVR 30.00,scraped_images_veligaa\14899.jpg
14900,"YATO HEXAGONAL DEEP SOCKET 1/2""",MVR 35.00,scraped_images_veligaa\14900.jpg
14909,"YATO HEXAGONAL DEEP SOCKET 3/8""",MVR 30.00,scraped_images_veligaa\14909.jpg
07775,JOKOSIT TILE CUTTING MACHINE 600MM (24'') NO:154,MVR 1605.00,scraped_images_veligaa\07775.jpg
11353,JOKOSIT TILE CUTTING MACHINE MOVABLE ANGLE,MVR 1485.00,scraped_images_veligaa\11353.jpg
11356,JOKOSIT TILE CUTTING MACHINE 600MM (24'') NO:164W 0-90DEG MOVABLE ANGLE & BALL BEARING,MVR 2615.00,scraped_images_veligaa\11356.jpg
11357,JOKOSIT TILE CUTTING MACHINE PROFI-CUT MAX,MVR 6535.00,scraped_images_veligaa\11357.jpg
11363,JOKOSIT BLADE FOR TILE CUTTING MACHINE,MVR 80.00,scraped_images_veligaa\11363.jpg
11366,JOKOSIT TILE CUTTING & BREAKING TONG NO. 059SB,MVR 130.00,scraped_images_veligaa\11366.jpg
11364,JOKOSIT PLATE CUTTER,MVR 105.00,scraped_images_veligaa\11364.jpg
11367,JOKOSIT STOP ATTACHMENT  NO. 059-1,MVR 70.00,scraped_images_veligaa\11367.jpg
11368,JOKOSIT TRANSPORT HANDLE FOR PROFI-CUT NO.6190,MVR 155.00,scraped_images_veligaa\11368.jpg
12714,YATO HYDRAULIC BOTTLE JACK,MVR 705.00,scraped_images_veligaa\12714.jpg
12850,YATO HYDRAULIC CRIMPING PLIER,MVR 1305.00,scraped_images_veligaa\12850.jpg
14925,YATO HYDRAULIC CUTTER,MVR 2495.00,scraped_images_veligaa\14925.jpg
13033,YATO HYDRAULIC FLOOR JACK 2 TON,MVR 2200.00,scraped_images_veligaa\13033.jpg
12577,YATO HYDRAULIC FLOOR JACK 3 TON,MVR 4040.00,scraped_images_veligaa\12577.jpg
14926,YATO HYDRAULIC PLIER,MVR 1245.00,scraped_images_veligaa\14926.jpg
15758,YATO HYDRAULIC SEPARATOR PULLER,MVR 4160.00,scraped_images_veligaa\15758.jpg
05452,YATO IMPACT SCREW DRIVER,MVR 940.00,scraped_images_veligaa\05452.jpg
05451,YATO IMPACT SCREW DRIVER WITH PLASTIC HANDLE,MVR 1000.00,scraped_images_veligaa\05451.jpg
14797,YATO IMPACT SCREWDRIVER BIT HEX,MVR 25.00,scraped_images_veligaa\14797.jpg
10251,METABO SDS-MAX FLAT CHISEL,MVR 235.00,scraped_images_veligaa\10251.jpg
10252,METABO SDS-MAX SCALING CHISEL PROF,MVR 495.00,scraped_images_veligaa\10252.jpg
14803,YATO IMPACT SCREWDRIVER BIT,MVR 30.00,scraped_images_veligaa\14803.jpg
10319,METABO BIT-BOX 7PCS 49MM IMPACT 49,MVR 765.00,scraped_images_veligaa\10319.jpg
10409,METABO TOOL BAG SMALL,MVR 530.00,scraped_images_veligaa\10409.jpg
08515,RENNSTEIG CABLE CUTTER WITH TELESCOPIC HANDLE,MVR 5940.00,scraped_images_veligaa\08515.jpg
06533,RENNSTEIG PARALLEL PIN PUNCH SET 6PCS,MVR 495.00,scraped_images_veligaa\06533.jpg
06534,RENNSTEIG PIN PUNCH SET 6PCS,MVR 850.00,scraped_images_veligaa\06534.jpg
06535,RENNSTEIG CENTRE PUNCH SET 6PCS,MVR 340.00,scraped_images_veligaa\06535.jpg
06536,RENNSTEIG CHISEL & PUNCH SET 6PCS,MVR 505.00,scraped_images_veligaa\06536.jpg
06537,RENNSTEIG AUTOMATIC CENTRE PUNCH 11MM,MVR 470.00,scraped_images_veligaa\06537.jpg
06538,RENNSTEIG AUTOMATIC CENTRE PUNCH 14MM,MVR 530.00,scraped_images_veligaa\06538.jpg
06539,RENNSTEIG AUTOMATIC CENTRE PUNCH 17MM,MVR 575.00,scraped_images_veligaa\06539.jpg
06540,RENNSTEIG FLAT MASONRY CHISEL 200MM,MVR 160.00,scraped_images_veligaa\06540.jpg
06541,RENNSTEIG FLAT MASONRY CHISEL 250MM,MVR 180.00,scraped_images_veligaa\06541.jpg
06542,RENNSTEIG FLAT MASONRY CHISEL 300MM,MVR 175.00,scraped_images_veligaa\06542.jpg
06543,RENNSTEIG POINTED MASONRY CHISEL 200MM,MVR 160.00,scraped_images_veligaa\06543.jpg
06544,RENNSTEIG POINTED MASONRY CHISEL 250MM,MVR 155.00,scraped_images_veligaa\06544.jpg
06545,RENNSTEIG POINTED MASONRY CHISEL 300MM,MVR 175.00,scraped_images_veligaa\06545.jpg
06546,RENNSTEIG FLAT COLD CHISEL FOR ELECTRIC HAMMER SDS MAX 400MM,MVR 270.00,scraped_images_veligaa\06546.jpg
06547,RENNSTEIG POINTED COLD CHISEL FOR ELECTRIC HAMMER SDS MAX 400MM,MVR 245.00,scraped_images_veligaa\06547.jpg
06548,RENNSTEIG FLAT COLD CHISEL FOR ELECTRIC HAMMER SDS PLUS 250MM,MVR 200.00,scraped_images_veligaa\06548.jpg
06552,RENNSTEIG CROW BAR,MVR 375.00,scraped_images_veligaa\06552.jpg
06555,RENNSTEIG PELICAN CUTTER,MVR 2495.00,scraped_images_veligaa\06555.jpg
06556,RENNSTEIG SLOTTED CABLE TRUNK CUTTER,MVR 1780.00,scraped_images_veligaa\06556.jpg
06557,RENNSTEIG NOTCHING PLIER,MVR 1365.00,scraped_images_veligaa\06557.jpg
08498,RENNSTEIG SANITARY WRENCH 6 FUNCTIONS,MVR 540.00,scraped_images_veligaa\08498.jpg
08499,RENNSTEIG SANITARY WRENCH 10 FUNCTIONS,MVR 705.00,scraped_images_veligaa\08499.jpg
08500,RENNSTEIG MOUNTING BAR 400MM,MVR 445.00,scraped_images_veligaa\08500.jpg
08501,RENNSTEIG MOUNTING BAR 600MM,MVR 470.00,scraped_images_veligaa\08501.jpg
14802,YATO IMPACT SCREWDRIVER BIT YT-7911,MVR 30.00,scraped_images_veligaa\14802.jpg
08502,RENNSTEIG FLAT COLD CHISEL WITH GRIP 300MM,MVR 355.00,scraped_images_veligaa\08502.jpg
08503,RENNSTEIG CROSSCUT (POINT) CHISEL WITH GRIP 300MM,MVR 410.00,scraped_images_veligaa\08503.jpg
08504,RENNSTEIG RATCHET PIPE CUTTER 26-40MM,MVR 2080.00,scraped_images_veligaa\08504.jpg
08505,RENNSTEIG MULTI CRIMPING TOOL WITH 5 DIES,MVR 6060.00,scraped_images_veligaa\08505.jpg
08506,RENNSTEIG MULTICRIMP DIE SET 90,MVR 1245.00,scraped_images_veligaa\08506.jpg
08507,RENNSTEIG MULTICRIMP DIE SET 91,MVR 1245.00,scraped_images_veligaa\08507.jpg
08508,RENNSTEIG HEXAGONAL DIE SET K6/K16-7,MVR 3325.00,scraped_images_veligaa\08508.jpg
08509,RENNSTEIG HEXAGONAL DIE SET K8/K12-7,MVR 3325.00,scraped_images_veligaa\08509.jpg
08510,RENNSTEIG HEXAGONAL DIE SET K10/K14-7,MVR 3325.00,scraped_images_veligaa\08510.jpg
08511,RENNSTEIG HEXAGONAL DIE SET K18-5,MVR 2375.00,scraped_images_veligaa\08511.jpg
08512,RENNSTEIG HEXAGONAL DIE SET K20-5,MVR 2615.00,scraped_images_veligaa\08512.jpg
08513,RENNSTEIG HEXAGONAL DIE SET K22-5,MVR 2255.00,scraped_images_veligaa\08513.jpg
08514,RENNSTEIG HYDRAULIC CRIMPING TOOL HPZ 50.1,MVR 32075.00,scraped_images_veligaa\08514.jpg
08516,RENNSTEIG INSERTION TOOL,MVR 1190.00,scraped_images_veligaa\08516.jpg
12670,YATO INSULATED ADJUSTABLE WRENCH,MVR 940.00,scraped_images_veligaa\12670.jpg
12673,YATO INSULATED CABLE CUTTER,MVR 1245.00,scraped_images_veligaa\12673.jpg
14927,YATO INSULATED COMBINATION PLIER,MVR 495.00,scraped_images_veligaa\14927.jpg
12609,YATO INSULATED OPEN END WRENCH,MVR 190.00,scraped_images_veligaa\12609.jpg
13029,YATO INSULATED SCREWDRIVER SET 5 PCS,MVR 245.00,scraped_images_veligaa\13029.jpg
13028,YATO INSULATED RATCHET CABLE CUTTER,MVR 7720.00,scraped_images_veligaa\13028.jpg
13030,YATO INSULATED SCREWDRIVER SET 7 PCS,MVR 340.00,scraped_images_veligaa\13030.jpg
05277,FLUKE INFRARED THERMOMETER 59 MAX,MVR 4750.00,scraped_images_veligaa\05277.jpg
05278,FLUKE INFRARED MINI THERMOMETER 62 MAX,MVR 7365.00,scraped_images_veligaa\05278.jpg
10503,FLUKE 2 LINE LASER LEVEL 180LR,MVR 11640.00,scraped_images_veligaa\10503.jpg
12370,YATO LOCK GRIP PLIERS CR-V,MVR 175.00,scraped_images_veligaa\12370.jpg
12381,YATO LOCK GRIP PLIERS YT-2156,MVR 200.00,scraped_images_veligaa\12381.jpg
15762,YATO C-TYPE LOCKING PLIERS,MVR 260.00,scraped_images_veligaa\15762.jpg
12349,YATO LOCKING PLIERS WITH CHAIN,MVR 320.00,scraped_images_veligaa\12349.jpg
01858,YATO LONG NOSE PLIER,MVR 120.00,scraped_images_veligaa\01858.jpg
16993,YATO MINI LONG NOSE PLIER,MVR 65.00,scraped_images_veligaa\16993.jpg
12369,YATO LONG NOSE PLIERS YT-2016,MVR 85.00,scraped_images_veligaa\12369.jpg
05562,UNI-T POCKET SIZE MULTIMETER UT120B,MVR 790.00,scraped_images_veligaa\05562.jpg
05563,UNI-T DIGITAL MULTIMETER UT50B,MVR 1000.00,scraped_images_veligaa\05563.jpg
14928,YATO L-TYPE HANDLE,MVR 90.00,scraped_images_veligaa\14928.jpg
05564,UNI-T DIGITAL MULTIMETER UT61E,MVR 5110.00,scraped_images_veligaa\05564.jpg
05565,UNI-T SOUND LEVEL METER 30-130DB UT352,MVR 2970.00,scraped_images_veligaa\05565.jpg
17559,YATO NYLON SECURED MEASURING TAPE,MVR 75.00,scraped_images_veligaa\17559.jpg
05566,UNI-T LASER DISTANCE METER UT390,MVR 3445.00,scraped_images_veligaa\05566.jpg
05567,UNI-T INSULATION TESTER UT513,MVR 10100.00,scraped_images_veligaa\05567.jpg
17558,YATO NYLON SECURED STEEL MEASURING TAPE,MVR 80.00,scraped_images_veligaa\17558.jpg
05568,UNI-T EARTH GROUND TESTER UT522,MVR 5940.00,scraped_images_veligaa\05568.jpg
12565,YATO MEASURING TAPE,MVR 45.00,scraped_images_veligaa\12565.jpg
05569,UNI-T INFRARED THERMOMETER  UT301C,MVR 2730.00,scraped_images_veligaa\05569.jpg
05570,UNI-T DIGITAL CLAMP METER  UT203,MVR 2375.00,scraped_images_veligaa\05570.jpg
08241,UNI-T DIGITAL MULTIMETER  UT139,MVR 2255.00,scraped_images_veligaa\08241.jpg
15682,YATO FIBERGLASS SURVEY MEASURING TAPE,MVR 410.00,scraped_images_veligaa\15682.jpg
09061,UNI-T PALM SIZE MULTIMETER UT33C+,MVR 555.00,scraped_images_veligaa\09061.jpg
09684,UNI-T INSULATION TESTER UT512,MVR 6295.00,scraped_images_veligaa\09684.jpg
09685,UNI-T INFRARED THERMOMETER UT309C,MVR 3325.00,scraped_images_veligaa\09685.jpg
09686,UNI-T DIGITAL MULTIMETER UT195E,MVR 4750.00,scraped_images_veligaa\09686.jpg
10493,UNI-T VOLTAGE DETECTOR NON-CONTACT UT12B,MVR 435.00,scraped_images_veligaa\10493.jpg
10495,UNI-T MINI TEMPERATURE & HUMIDITY METER UT333,MVR 2615.00,scraped_images_veligaa\10495.jpg
10496,UNI-T MINI ANEMOMETER UT363,MVR 2615.00,scraped_images_veligaa\10496.jpg
10497,UNI-T MINI LIGHT METER UT383,MVR 2615.00,scraped_images_veligaa\10497.jpg
10498,UNI-T MINI CLAMP METER UT210A,MVR 1060.00,scraped_images_veligaa\10498.jpg
10500,UNI-T DIGITAL CLAMP METER UT213A,MVR 2495.00,scraped_images_veligaa\10500.jpg
10501,UNI-T DIGITAL CLAMP METER UT213C,MVR 2850.00,scraped_images_veligaa\10501.jpg
13095,UNI-T LASER DISTANCE METER UT390M,MVR 2970.00,scraped_images_veligaa\13095.jpg
13096,UNI-T DIGITAL MULTIMETER UT61C,MVR 3210.00,scraped_images_veligaa\13096.jpg
13236,UNI-T TACHOMETER UT372,MVR 3565.00,scraped_images_veligaa\13236.jpg
13237,UNI-T MINI TACHOMETER UT373,MVR 1780.00,scraped_images_veligaa\13237.jpg
13856,UNI-T INSULATION RESISTANCE TESTER UT501B,MVR 5345.00,scraped_images_veligaa\13856.jpg
15683,YATO FIBERGLASS MEASURING TAPE,MVR 270.00,scraped_images_veligaa\15683.jpg
13037,YATO MECHANIST HAMMER,MVR 80.00,scraped_images_veligaa\13037.jpg
15688,YATO MINI HACK SAW 150MM YT-31631,MVR 50.00,scraped_images_veligaa\15688.jpg
04662,YATO MULTI KNIFE 9 IN 1,MVR 155.00,scraped_images_veligaa\04662.jpg
16994,YATO MULTI USE NOSE PLIER,MVR 210.00,scraped_images_veligaa\16994.jpg
13568,TELWIN CHIPPING HAMMER WOODEN 802540,MVR 155.00,scraped_images_veligaa\13568.jpg
13569,TELWIN SLAG REMOVER 802541,MVR 140.00,scraped_images_veligaa\13569.jpg
12878,YATO OIL FEED GLASS CUTTER,MVR 75.00,scraped_images_veligaa\12878.jpg
04848,YATO OIL FILTER WRENCH,MVR 200.00,scraped_images_veligaa\04848.jpg
10923,YATO OIL FILTER WRENCH 3 JAW 2WAY,MVR 175.00,scraped_images_veligaa\10923.jpg
12329,YATO PIPE CUTTER FOR COPPER & AL PIPES,MVR 210.00,scraped_images_veligaa\12329.jpg
02805,YATO PIPE CUTTER PVC,MVR 140.00,scraped_images_veligaa\02805.jpg
12687,YATO PIPE WRENCH,MVR 175.00,scraped_images_veligaa\12687.jpg
13045,YATO PLASTIC TANK,MVR 200.00,scraped_images_veligaa\13045.jpg
12976,YATO PLIER SET,MVR 555.00,scraped_images_veligaa\12976.jpg
13467,"METABO SOCKET WRENCH SET 8PCS 1"" IMPACT-PROOF",MVR 6295.00,scraped_images_veligaa\13467.jpg
12839,YATO PU & NYLON MALLET,MVR 155.00,scraped_images_veligaa\12839.jpg
12708,YATO RATCHET COMBINATION WRENCH,MVR 70.00,scraped_images_veligaa\12708.jpg
12802,YATO RATCHET COMBINATION WRENCH SET,MVR 975.00,scraped_images_veligaa\12802.jpg
12448,YATO RATCHET HALFMOON SPANNER,MVR 410.00,scraped_images_veligaa\12448.jpg
14937,YATO RATCHET HANDLE,MVR 495.00,scraped_images_veligaa\14937.jpg
14938,YATO RATCHET HANDLE,MVR 885.00,scraped_images_veligaa\14938.jpg
14940,YATO RATCHET SCREWDRIVER 12PCS,MVR 340.00,scraped_images_veligaa\14940.jpg
01590,VOREL AXE WITH FIBER HANDLE #33065,MVR 145.00,scraped_images_veligaa\01590.jpg
01591,VOREL AXE WITH FIBER HANDLE #33105,MVR 225.00,scraped_images_veligaa\01591.jpg
12426,YATO RATCHET SCREWDRIVER SET 75PCS,MVR 530.00,scraped_images_veligaa\12426.jpg
05616,VOREL ALUMINIUM LEVEL,MVR 140.00,scraped_images_veligaa\05616.jpg
08004,VOREL LONG NOSE PLIER,MVR 70.00,scraped_images_veligaa\08004.jpg
10919,VOREL GAS SOLDERING LAMP W/BUTTON #73403,MVR 885.00,scraped_images_veligaa\10919.jpg
14941,YATO RATCHET TAP WRENCH,MVR 235.00,scraped_images_veligaa\14941.jpg
10920,VOREL METAL AND VOLTAGE DETECTOR #81785,MVR 1060.00,scraped_images_veligaa\10920.jpg
10926,VOREL BUTANE SOLDERING IRON 3IN1 #73410,MVR 590.00,scraped_images_veligaa\10926.jpg
15764,YATO RATCHET WHEEL WRENCH T-TYPE,MVR 940.00,scraped_images_veligaa\15764.jpg
17578,VOREL STAPLES,MVR 25.00,scraped_images_veligaa\17578.jpg
17530,VOREL SIDE CUTTING PLIER,MVR 70.00,scraped_images_veligaa\17530.jpg
15704,VOREL WOOD CHISEL WITH TRANSPARENT HANDLE,MVR 65.00,scraped_images_veligaa\15704.jpg
05490,YATO ROUND THREAD DIE,MVR 120.00,scraped_images_veligaa\05490.jpg
12341,YATO RUBBER MALLET,MVR 60.00,scraped_images_veligaa\12341.jpg
12330,YATO RUBBER MALLET WITH FIBER HANDLE,MVR 80.00,scraped_images_veligaa\12330.jpg
14946,VOREL SYPHON PUMP BIG #78021,MVR 190.00,scraped_images_veligaa\14946.jpg
15701,VOREL GAS BLOW TORCH #73413,MVR 200.00,scraped_images_veligaa\15701.jpg
15722,VOREL SCRAPER SS,MVR 25.00,scraped_images_veligaa\15722.jpg
15669,VOREL HACK SAW FRAME  #27322,MVR 130.00,scraped_images_veligaa\15669.jpg
15674,VOREL SOIL SURVEY INSTRUMENT 4IN1 #89000,MVR 530.00,scraped_images_veligaa\15674.jpg
15700,VOREL FOOT PUMP WITH MANOMETER #82021,MVR 190.00,scraped_images_veligaa\15700.jpg
16954,VOREL SCREWDRIVER #61290,MVR 30.00,scraped_images_veligaa\16954.jpg
16961,VOREL SCREWDRIVER SET 8PCS #61590,MVR 260.00,scraped_images_veligaa\16961.jpg
17572,VOREL STAPLE GUN 4-14MM YT-71050,MVR 175.00,scraped_images_veligaa\17572.jpg
17526,VOREL AXE WITH FIBER HANDLE 800G #33085,MVR 175.00,scraped_images_veligaa\17526.jpg
17527,VOREL AXE WITH FIBER HANDLE 1250G #33125,MVR 295.00,scraped_images_veligaa\17527.jpg
17551,VOREL HEX KEY SET 10PCS [1-10MM] #56393,MVR 65.00,scraped_images_veligaa\17551.jpg
17552,VOREL HEX KEY SET 8PCS [1-8MM] #56473,MVR 60.00,scraped_images_veligaa\17552.jpg
17553,VOREL HEX KEY SET 8PCS [2-10MM] #56392,MVR 45.00,scraped_images_veligaa\17553.jpg
17557,VOREL MECHANIST HAMMER,MVR 60.00,scraped_images_veligaa\17557.jpg
17568,VOREL QUICK RELEASE CLAMP,MVR 130.00,scraped_images_veligaa\17568.jpg
17529,VOREL BENT NOSE PLIER,MVR 60.00,scraped_images_veligaa\17529.jpg
08306,KNIPEX DIAGONAL CUTTER 160MM,MVR 695.00,scraped_images_veligaa\08306.jpg
17080,CROCODILE TILE CUTTING MACHINE 24'' PREMIUM 60 PLUS,MVR 6535.00,scraped_images_veligaa\17080.jpg
00281,BLIND RIVET ALUMINIUM,MVR 0.00,scraped_images_veligaa\00281.jpg
09631,METABO LASER DISTANCE METER,MVR 2970.00,scraped_images_veligaa\09631.jpg
08291,SELTA WATER PUMP PLIER 10'' NO:713B250,MVR 210.00,scraped_images_veligaa\08291.jpg
10806,SELTA VALVE GRINDER WITH WOODEN SHAFT,MVR 105.00,scraped_images_veligaa\10806.jpg
06691,SELTA UNIVERSAL JOINT 3/8'' 46MM  NO: 60931,MVR 45.00,scraped_images_veligaa\06691.jpg
11032,SELTA UNIVERSAL JOINT 3/4'' 109MM NO: 60961,MVR 235.00,scraped_images_veligaa\11032.jpg
06690,SELTA UNIVERSAL JOINT 1/4'' 37MM NO: 60921,MVR 35.00,scraped_images_veligaa\06690.jpg
06692,SELTA UNIVERSAL JOINT 1/2'' 70MM NO: 60941,MVR 70.00,scraped_images_veligaa\06692.jpg
06593,SELTA TORX HEX KEY SET 9 PCS TAMPERPROOF NO: 1009T,MVR 200.00,scraped_images_veligaa\06593.jpg
10780,SELTA TORX BIT SOCKET 1/2'' DR,MVR 85.00,scraped_images_veligaa\10780.jpg
06618,SELTA TIE ROD/BALL JOINT SEPARATOR NO: 728300,MVR 175.00,scraped_images_veligaa\06618.jpg
06630,SELTA TECHNICIAN SCISSOR RED NO: 79802,MVR 210.00,scraped_images_veligaa\06630.jpg
10722,SELTA STAR SOCKET SET HBS 16 PCS 1/2''  NO: 4616,MVR 565.00,scraped_images_veligaa\10722.jpg
06598,SELTA SOCKET SET 94 PCS 1/2'' & 1/4''  NO: 4594,MVR 2970.00,scraped_images_veligaa\06598.jpg
06596,SELTA SOCKET SET 69 PCS 3/8'' NO: 3569,MVR 2140.00,scraped_images_veligaa\06596.jpg
06595,SELTA SOCKET SET 46 PCS 1/4''  NO: 2546,MVR 940.00,scraped_images_veligaa\06595.jpg
10796,SELTA SOCKET SET 41 PCS 1/2''  NO: 4541,MVR 2615.00,scraped_images_veligaa\10796.jpg
06605,SELTA SOCKET SET 40 PCS 1/4'' & 3/8''  NO: 3540,MVR 1060.00,scraped_images_veligaa\06605.jpg
06607,SELTA SOCKET SET 28 PCS 1/4'' NO: 2528MS,MVR 590.00,scraped_images_veligaa\06607.jpg
10717,SELTA SOCKET SET 24 PCS 1/4'' NO: 2524,MVR 825.00,scraped_images_veligaa\10717.jpg
10795,SELTA SOCKET SET 24 PCS 1/2''  NO: 4524,MVR 1665.00,scraped_images_veligaa\10795.jpg
06599,"SELTA SOCKET SET 218 PCS 1/2'', 3/8''  & 1/4'' NO: 45218",MVR 4395.00,scraped_images_veligaa\06599.jpg
11036,"SELTA SOCKET SET 202 PCS 1/4'', 3/8'' & 1/2'' NO: 45202",MVR 6180.00,scraped_images_veligaa\11036.jpg
10718,SELTA SOCKET SET 20 PCS 3/8'' NO: 3520,MVR 965.00,scraped_images_veligaa\10718.jpg
06597,SELTA SOCKET SET 17 PCS 1/2'' NO: 4517,MVR 1000.00,scraped_images_veligaa\06597.jpg
06601,SELTA SOCKET SET 16 PCS 1/4'' 4-12MM 6PT NO: 2516,MVR 885.00,scraped_images_veligaa\06601.jpg
10798,"SELTA SOCKET SET 150 PCS 1/4'', 3/8''  & 1/2'' NO: 45150",MVR 3325.00,scraped_images_veligaa\10798.jpg
10721,SELTA SOCKET SET 15 PCS 1'' NO: 8914,MVR 6535.00,scraped_images_veligaa\10721.jpg
11035,SELTA SOCKET SET 142 PCS 1/2'' & 1/4'' NO: 45142,MVR 4990.00,scraped_images_veligaa\11035.jpg
10719,SELTA SOCKET SET 108 PCS 1/2'' & 1/4'' NO: 45108,MVR 2970.00,scraped_images_veligaa\10719.jpg
06645,SELTA SCREW EXTRACTOR SET 5 PCS NO: 73005,MVR 120.00,scraped_images_veligaa\06645.jpg
06578,SELTA SCREW DRIVER SET 8 PCS  NO: 7008,MVR 340.00,scraped_images_veligaa\06578.jpg
06669,SELTA RATCHET TORQUE WRENCH 70-350NM 1/2''  NO: 7474630,MVR 1780.00,scraped_images_veligaa\06669.jpg
06670,SELTA RATCHET TORQUE WRENCH 65-450NM 3/4''  NO: 7476850,MVR 2730.00,scraped_images_veligaa\06670.jpg
08290,"SELTA RATCHET HANDLE 26'',  1'' DR. NO: 618650",MVR 940.00,scraped_images_veligaa\08290.jpg
06628,SELTA POWERFUL WRECKING BAR BENT TYPE 650MM NO: 150650B,MVR 340.00,scraped_images_veligaa\06628.jpg
06627,SELTA POWERFUL WRECKING BAR 500MM NO: 150500,MVR 235.00,scraped_images_veligaa\06627.jpg
06643,SELTA PIPE CUTTER HOSE/PVC RATCHET ACTION NO: 75601,MVR 320.00,scraped_images_veligaa\06643.jpg
06644,SELTA PIN PUNCH SET 6 PCS NO: 10613,MVR 295.00,scraped_images_veligaa\06644.jpg
06638,SELTA MINI HACK SAW 150MM NO: 63302,MVR 175.00,scraped_images_veligaa\06638.jpg
06634,SELTA LONG NOSE PLIER HEAVY DUTY 200MM NO: 710200A,MVR 245.00,scraped_images_veligaa\06634.jpg
10800,SELTA IMPACT TORX BIT SOCKET SET 8 PCS 1/2''  T30-T80 NO: 9088,MVR 965.00,scraped_images_veligaa\10800.jpg
06606,SELTA IMPACT THIN WALL DEEP SOCKET SET 3PCS  1/2'' NO: 94503TH,MVR 355.00,scraped_images_veligaa\06606.jpg
10799,SELTA IMPACT HEX BIT SOCKET SET 8 PCS 1/2''  H5-H19 NO: 9087,MVR 940.00,scraped_images_veligaa\10799.jpg
